0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
60,45,74,57,7,50,2,17,62,39,46,0,3,1,7,64,92,67,14,82,35,8,26,46,90,74,28,90,43,41,44,41,91,55,48,0,35,29,37,14,18,26,51,2,84,44,20,3,98,40,0,92,66,61,39,3,48,41,25,63,93,99,3,0,73,3,20,18,0,84,81,32,36,7,13,71,10,66,60,100,96,32,21,11,43,86,16,77,26,9,37,69,98,43,54,99,15,37,99,77,16,29,55,73,82,49,62,48,93,0,81,41,85,11,0,29,47,54,66,59,42,17,28,69,20,61,77,77,67,99,97,32,47,29,92,67,51,30,20,64,30,33,19,8,62,0,98,48,75,0,71,69,52,25,94,78,81,11,73,0,33,55,0,15,73,94,3,5,43,65,91,5,56,0,4,49,30,4,28,1,68,26,85,3,0,77,38,68,29,59,30,35,23,28,30,24,12,9,99,67,6,13,14,41,64,84,53,72,69,42,81,78,43,78,83,28,0,10,19,67,5,28,32,71,25,59,88,15,38,63,91,73,29,78,94,4,90,37,52,59,54,13,6,26,74,51,60,21,11,78,76,61,0,51,60,43,33,98,59,14,44,9,31,77,30,95,92,59,45,4,17,61,50,47,68,98,0,64,0,0,52,56,28,0,12,85,85,8,54,12,15,33,34,67,34,87,81,1,51,0,5,39,17,97,2,20,94,33,99,29,83,94,0,67,9,64,19,64,28,93,14,89,16,4,37,57,83,47,33,23,34,12,80,8,88,68,42,77,29,25,66,66,53,67,66,81,51,23,66,66,44,84,67,51,90,85,8,30,72,42,0,36,92,23,0,70,5,34,2,28,63,4,79,68,62,34,7,51,11,69,53,9,58,32,0,32,27,48,34,36,36,81,56,1,2,88,2,84,40,74,50,51,6,83,22,80,12,79,79,10,75,44,81,35,89,81,33,14,25,80,98,47,32,69,0,64,22,34,45,46,87,65,0,30,4,41,91,50,28,61,12,0,35,69,4,64,18,26,36,2,11,89,55,39,67,100,6,73,52,50,87,58,66,33,64,89,73,68,30,12,47,71,41,86,25,9,5,5,5,66,11,60,89,0,92,79,16,56,0,21,0,30,95,31,93,42,99,58,84,43
51,37,44,34,75,49,79,13,13,12,80,43,45,20,9,61,85,64,11,83,81,23,97,4,34,36,5,72,29,79,31,56,7,63,77,4,64,29,68,84,83,27,16,37,96,95,28,77,34,51,77,76,12,70,20,18,80,34,18,55,24,35,40,22,45,87,88,84,81,6,88,38,18,52,100,72,48,95,81,88,59,31,26,50,77,65,71,89,21,10,98,10,59,21,11,31,83,65,79,52,14,41,52,1,56,14,88,0,70,65,88,13,82,3,44,30,56,36,81,56,67,34,95,31,46,30,80,0,19,47,92,8,32,47,82,10,4,95,16,12,60,65,5,62,65,11,78,78,44,68,2,73,20,4,56,100,25,27,54,88,18,100,79,28,41,29,10,28,52,26,47,69,38,12,92,18,33,21,12,33,3,71,5,20,83,69,96,40,55,47,53,60,80,57,84,84,74,63,91,64,8,61,50,21,54,27,50,44,86,71,78,38,67,47,86,20,99,75,33,86,13,47,100,63,26,45,50,63,66,54,19,77,51,6,27,45,78,74,68,17,44,49,93,40,70,37,35,70,4,39,56,2,85,77,35,54,20,3,1,48,93,24,19,9,24,31,8,65,47,53,2,68,78,44,25,86,73,81,15,52,0,9,46,67,59,19,97,48,15,19,47,22,53,61,17,3,91,12,98,24,46,19,6,75,10,26,2,100,12,86,8,84,14,35,37,65,75,14,84,75,88,17,47,78,83,100,60,1,29,25,61,97,96,59,73,98,90,57,64,85,60,33,77,14,85,64,39,81,43,7,43,68,0,29,0,43,9,17,38,100,79,42,0,44,29,29,98,69,89,29,81,83,89,91,41,14,28,4,12,69,1,52,12,0,68,36,63,28,57,40,47,58,31,36,43,15,100,92,67,46,72,5,54,66,11,42,79,73,75,15,92,1,7,94,45,11,17,95,50,2,40,84,93,97,36,87,68,27,59,44,75,91,60,61,65,34,64,72,43,98,56,97,33,65,92,31,90,1,71,77,27,87,1,16,66,94,39,41,41,79,0,33,29,100,63,7,97,35,90,23,90,68,63,84,45,71,41,70,8,8,67,9,16,49,10,47,72,21,5,31,42,92,79,97,10,22,5,69,26,34
99,22,15,47,27,37,49,73,15,28,25,43,17,37,95,81,49,79,37,49,9,43,38,13,60,14,81,23,87,84,73,37,73,82,86,8,83,6,68,47,91,63,46,70,96,60,9,70,21,38,46,18,91,97,4,39,26,89,63,28,33,53,56,67,8,18,84,44,78,18,57,96,29,71,81,10,16,50,59,74,77,39,71,2,75,2,21,68,91,77,91,79,19,34,21,68,36,31,86,1,52,39,6,28,25,29,77,33,46,0,94,89,21,78,51,39,27,50,74,21,26,98,63,23,34,88,56,0,41,37,8,19,39,84,22,25,30,32,20,93,43,76,25,85,29,99,76,72,20,89,27,72,37,2,97,18,86,96,84,18,30,98,43,32,63,37,30,72,68,7,32,46,30,63,20,19,26,51,17,84,48,91,94,11,81,98,85,2,80,74,51,18,7,53,25,77,61,5,46,80,48,95,95,59,14,33,64,45,28,45,55,39,41,60,54,45,13,56,21,31,53,36,91,38,80,44,13,41,35,75,16,66,97,32,54,72,8,90,56,63,41,69,81,25,67,61,10,52,82,38,20,61,94,38,68,69,55,17,89,26,97,68,4,31,90,65,23,66,66,13,64,14,58,35,86,56,21,47,90,56,9,0,33,44,63,85,74,67,10,31,20,92,6,45,26,81,64,44,89,80,24,12,31,65,60,74,20,56,34,46,27,81,100,25,59,71,40,87,59,34,59,46,56,61,70,79,4,18,64,21,76,65,59,47,60,29,98,65,60,79,82,28,32,72,27,78,41,16,42,60,92,52,57,22,14,81,41,95,23,1,91,71,68,47,15,98,98,95,97,32,97,87,29,37,27,74,43,26,23,1,63,12,59,79,95,0,37,82,54,66,15,49,13,39,30,95,95,9,31,83,26,84,57,76,71,46,75,36,76,5,46,5,45,4,72,85,22,21,20,36,74,79,63,32,76,64,63,100,45,63,17,90,7,15,49,22,18,45,2,85,54,62,84,42,95,100,47,52,20,26,6,31,79,58,79,93,72,29,5,90,100,82,27,81,60,13,97,66,12,24,33,47,3,89,0,17,53,16,18,10,63,77,31,93,28,53,78,2,20,81,17,78,82,66,15,22,63,50,50,98
0,0,25,42,0,75,0,87,86,0,84,0,28,0,74,48,44,27,70,6,14,0,0,0,7,48,59,54,69,0,13,51,10,0,23,40,15,10,13,0,62,25,84,42,0,27,20,0,3,77,0,97,33,0,74,32,85,11,9,87,85,44,0,0,10,0,82,0,96,67,25,80,55,39,0,82,52,0,33,0,0,60,49,91,0,38,24,74,0,26,34,62,39,42,61,3,47,8,0,60,43,9,98,0,71,39,82,39,2,0,28,39,0,0,80,0,55,0,54,19,37,45,19,86,70,13,0,88,0,19,42,0,31,1,0,47,54,0,40,97,60,28,63,3,92,0,96,42,0,83,27,56,0,39,42,80,0,2,68,42,45,96,0,72,87,63,75,1,10,5,3,0,38,46,3,74,31,73,46,0,77,2,8,56,0,35,71,0,81,32,98,54,98,0,11,48,11,0,37,83,59,98,58,0,99,61,84,0,75,71,79,55,45,0,29,0,72,0,76,41,72,3,53,7,70,83,38,57,18,65,0,40,11,86,60,90,34,33,82,29,0,20,67,2,92,0,0,15,31,71,0,76,0,10,0,0,4,83,0,0,46,0,0,80,0,2,75,29,34,0,77,0,70,44,91,70,52,45,17,28,46,33,0,52,17,21,43,47,52,67,15,92,13,5,0,26,4,1,71,0,5,10,39,17,0,97,34,14,55,29,0,0,77,0,5,39,0,0,0,73,43,5,6,41,14,0,44,76,13,0,91,34,34,72,19,88,70,24,89,0,55,0,0,28,61,83,7,91,87,24,46,87,0,3,0,4,26,0,0,59,91,77,52,91,0,15,64,54,0,78,8,78,22,45,40,34,69,98,83,0,22,0,65,99,78,78,25,10,41,0,3,23,47,62,89,65,26,12,61,14,91,73,41,15,4,96,11,23,42,37,9,3,100,0,40,98,70,9,8,8,65,44,70,99,54,59,0,43,57,55,72,58,0,64,65,46,0,57,100,52,0,0,36,44,24,2,100,44,80,81,0,52,39,100,0,51,17,99,77,18,10,62,10,77,73,89,0,35,55,50,76,52,0,22,90,95,28,83,0,46,50,25,0,0,87,0,90,97,76,40,43,0,3,74,86,0,87,41,36,44
0,68,47,0,0,19,3,75,98,0,78,0,0,0,0,22,10,25,0,0,0,48,46,91,86,99,25,61,48,47,0,86,0,0,91,38,0,12,0,47,0,18,71,0,0,21,0,16,0,0,87,39,34,79,21,0,0,0,19,0,98,90,89,100,33,0,34,89,5,0,96,72,0,75,8,0,65,66,43,82,12,100,0,55,0,0,49,0,96,92,37,0,94,0,15,58,19,29,0,0,0,0,0,0,52,87,89,0,41,41,0,46,66,75,52,11,64,0,0,97,47,17,71,91,0,59,9,0,77,9,41,0,42,95,0,0,51,0,81,12,0,0,59,0,18,47,0,35,0,79,0,0,0,44,37,0,0,55,54,50,82,82,35,13,81,0,0,17,93,82,0,63,98,0,100,0,0,0,0,28,0,13,19,13,27,57,83,0,0,53,0,26,72,37,0,0,21,27,13,50,0,83,0,45,0,62,0,0,69,0,92,83,0,0,54,17,48,0,48,70,12,66,0,43,0,0,33,9,7,0,3,21,0,100,0,32,0,39,58,41,0,12,19,65,3,44,0,80,0,0,0,82,92,12,67,88,0,72,0,30,0,57,61,0,0,48,0,27,50,0,18,0,90,0,0,8,27,0,58,0,67,44,52,0,100,11,72,17,24,55,42,0,0,30,0,0,17,87,0,25,38,28,59,100,42,0,46,49,0,0,0,0,74,18,7,0,0,38,0,0,0,0,0,0,17,0,0,0,84,0,0,0,38,0,23,35,0,40,10,50,0,0,18,0,29,40,70,92,95,11,40,0,25,51,0,77,0,0,64,99,62,0,0,0,100,10,0,1,0,22,41,37,94,0,15,24,75,0,45,24,76,0,60,12,10,0,83,0,0,0,0,2,73,0,49,0,88,41,71,52,4,16,0,45,79,19,89,0,0,34,0,91,0,2,18,0,89,0,0,67,17,11,91,28,28,0,75,0,0,90,0,33,31,35,57,75,0,0,51,86,49,69,0,34,6,4,94,68,0,11,0,0,29,26,45,22,29,57,48,87,22,46,0,41,0,21,0,1,50,0,0,37,0,0,0,0,0,46,9,3,23,96,56,34,9,0,42,54,63,56,63,24,51,0,0,0,35,0,46,0
0,52,51,18,0,92,0,87,32,0,3,8,88,0,78,7,85,82,59,28,42,56,0,69,81,2,9,56,55,70,2,2,38,0,53,97,38,82,4,22,63,51,98,44,0,78,14,90,12,17,55,80,81,20,40,52,45,57,86,35,81,3,0,14,9,0,44,92,19,32,47,40,29,45,54,55,96,61,37,55,64,52,71,82,0,38,14,82,49,1,42,0,25,76,11,72,76,40,44,30,13,26,12,0,84,66,6,46,39,14,65,58,83,80,75,0,86,0,72,33,29,80,8,10,14,9,11,50,0,28,61,69,49,4,0,38,97,0,47,88,71,40,44,81,76,38,55,10,0,40,48,69,0,15,26,46,0,89,41,62,50,39,12,65,61,80,41,42,16,44,43,0,58,53,88,92,84,19,37,55,79,73,57,28,63,38,56,0,53,70,42,93,25,17,93,7,88,0,30,42,5,34,32,21,93,35,53,0,19,62,63,34,51,0,76,64,51,14,93,34,28,20,34,70,49,80,57,65,79,17,88,26,0,96,38,72,24,36,30,8,0,34,45,13,63,95,0,3,44,92,0,90,7,42,87,43,79,38,0,29,11,69,83,58,0,4,40,67,46,8,5,0,35,13,6,98,93,1,90,12,59,63,17,100,0,51,100,88,62,58,74,30,23,29,0,77,55,76,95,75,31,38,49,19,0,16,87,97,100,97,0,0,75,83,7,25,0,26,0,44,28,18,60,93,43,0,26,67,56,0,25,86,65,81,38,33,55,53,26,70,56,0,11,59,12,38,25,42,30,27,53,9,26,31,46,27,29,76,54,10,12,6,77,56,94,9,98,13,94,31,17,86,64,37,20,17,91,51,45,89,100,5,9,0,12,19,28,8,21,36,19,75,56,86,89,14,26,41,99,75,3,84,6,53,56,62,2,71,42,18,57,66,85,62,87,99,60,43,50,88,78,35,9,73,68,0,48,0,7,89,17,38,0,93,93,9,0,93,85,0,39,99,62,22,26,84,91,28,4,98,87,6,31,90,46,52,3,1,91,55,100,9,90,52,15,95,0,67,82,97,10,32,37,90,37,84,48,8,3,63,45,7,49,56,62,0,8,49,87,13,81,22,16,9,70,19,98,0,87,99
90,98,14,79,21,69,45,67,18,8,88,84,58,100,79,68,51,89,88,70,22,41,19,77,69,95,35,67,16,95,69,63,57,72,90,44,81,29,18,38,38,77,35,60,34,7,66,6,20,83,55,38,50,88,7,80,27,55,31,52,50,9,80,0,58,83,81,74,14,76,63,36,79,78,85,70,79,64,0,81,56,37,68,92,83,90,84,23,22,2,41,53,98,78,93,48,74,52,75,33,72,16,28,30,50,81,24,46,45,64,21,37,73,28,82,89,58,5,3,27,1,36,1,31,88,81,6,6,20,75,30,67,87,93,47,65,29,37,68,45,16,8,25,13,41,37,81,74,47,90,65,7,65,38,29,87,16,52,59,81,42,95,78,59,42,55,95,12,72,75,8,73,15,27,81,63,34,69,48,94,81,37,12,19,0,55,85,4,88,6,23,39,83,64,34,90,52,13,40,65,11,84,1,45,10,67,21,2,87,26,25,97,96,66,62,16,59,74,24,24,58,82,48,77,76,96,77,35,91,81,99,15,96,3,32,30,59,9,78,94,76,29,49,54,12,90,80,78,96,61,85,58,80,42,20,92,59,13,51,49,45,1,98,74,76,45,62,91,62,47,80,100,76,85,90,26,87,19,0,85,19,85,21,11,51,0,58,12,78,24,29,33,95,92,42,30,45,2,85,0,6,56,18,60,61,43,56,2,77,48,85,3,63,82,6,86,99,2,79,98,34,59,21,43,95,27,21,7,49,43,69,82,53,61,68,91,60,86,18,85,85,98,79,15,86,42,59,31,19,27,52,27,71,67,84,20,37,10,77,35,0,40,96,9,9,47,47,52,73,0,9,72,82,61,13,25,38,33,16,24,2,41,78,71,34,25,98,12,69,49,50,39,79,32,76,38,44,2,18,22,1,45,81,2,21,94,86,58,51,47,40,7,37,42,62,14,63,50,65,35,89,75,80,57,65,15,81,3,98,80,58,40,36,69,30,72,45,97,94,97,72,58,38,49,84,71,40,71,93,7,24,94,44,91,75,70,86,73,63,82,95,93,19,15,90,48,45,13,35,53,43,47,88,85,26,43,53,46,70,82,30,97,35,0,81,13,85,90,1,48,8,61,52,91,8,51,90,18,23,15
0,0,79,0,0,1,0,100,20,0,63,0,69,0,24,36,93,57,79,20,0,0,0,0,47,0,96,72,15,0,25,56,25,0,0,35,35,64,85,0,3,30,0,43,0,25,2,0,13,46,87,25,36,0,70,1,0,47,32,0,34,44,0,18,47,0,65,0,33,0,31,85,0,87,0,54,24,0,44,0,92,29,0,36,0,27,43,7,0,14,91,0,60,42,23,42,99,11,0,59,67,0,47,0,93,37,32,7,70,0,29,60,22,40,0,0,21,0,71,39,1,68,58,12,10,67,0,20,0,13,86,0,13,21,0,39,64,0,48,76,26,21,83,0,5,6,79,4,0,85,60,25,0,13,56,40,0,21,30,28,61,5,72,72,51,27,0,88,21,10,73,0,79,69,27,41,0,0,67,0,13,68,61,96,33,46,66,0,28,60,14,95,19,0,13,46,34,0,14,70,0,78,95,42,79,54,41,0,40,0,13,20,87,0,25,0,71,0,12,12,62,40,38,72,69,46,86,65,5,56,0,83,0,74,0,61,0,3,23,15,0,24,18,20,96,0,0,99,0,0,0,35,84,53,0,0,1,48,0,0,27,16,64,91,0,57,13,60,36,0,46,0,9,58,0,5,27,11,40,85,97,74,43,72,100,58,0,95,54,98,45,0,17,19,0,10,89,53,11,32,7,34,75,53,0,56,1,65,59,92,0,0,62,0,33,14,0,0,0,22,58,0,44,81,3,0,29,16,59,0,7,0,18,85,29,15,82,2,23,0,0,0,0,88,31,90,92,69,21,44,45,0,0,46,0,6,74,0,0,0,53,32,31,96,67,49,0,25,0,63,96,48,25,12,65,61,21,66,71,0,39,13,43,64,5,43,17,0,15,0,49,64,63,66,56,43,77,7,73,99,0,79,0,18,62,99,21,53,0,25,53,2,5,0,14,61,46,49,0,73,28,87,67,88,51,0,96,2,64,72,79,30,44,72,19,30,0,70,31,52,0,84,8,7,36,14,5,49,57,96,97,29,15,89,20,40,8,35,28,33,39,86,15,28,0,67,0,64,87,60,19,36,0,0,47,84,89,47,0,17,83,42,0,20,99,0,96,8,33,29,83,86,50,26,0,0,58,0,35,11
0,40,33,0,69,11,94,84,17,0,59,67,0,24,30,92,77,7,49,80,0,49,88,38,76,6,66,73,24,52,71,27,50,20,26,5,23,87,26,76,34,32,51,75,55,71,82,86,69,22,74,35,44,57,41,0,48,44,44,30,30,83,74,27,61,4,23,35,15,0,1,9,82,44,8,57,34,32,95,72,56,40,0,17,42,10,6,0,91,85,64,0,83,0,41,24,44,94,0,43,47,0,87,76,35,89,25,14,7,62,88,29,68,66,77,63,45,0,0,5,50,9,51,90,16,87,88,83,2,49,90,20,49,75,0,17,66,2,13,63,94,10,68,0,41,51,19,51,0,0,43,3,5,48,35,0,68,31,44,40,46,53,86,3,100,18,0,48,15,28,42,89,0,0,84,55,0,0,0,27,5,85,88,60,29,36,62,56,51,3,19,68,33,15,18,28,5,55,32,29,63,91,0,43,96,33,78,11,84,0,46,40,3,0,58,19,30,9,12,31,94,82,99,49,99,45,81,35,49,51,90,26,65,18,0,40,30,1,38,15,0,2,82,20,75,92,42,31,95,94,0,38,35,10,94,66,10,22,94,19,0,51,91,0,85,1,66,6,21,0,65,83,83,0,0,70,79,15,85,8,48,67,47,17,88,12,95,0,40,1,20,0,0,88,29,0,96,27,5,26,80,12,36,56,39,94,14,18,9,97,61,82,57,16,12,51,93,39,26,10,56,0,10,23,21,14,45,77,53,60,34,0,84,45,73,69,0,45,77,99,76,82,20,52,28,78,89,41,51,83,75,0,5,100,49,14,66,95,20,86,51,90,57,63,55,89,0,67,67,75,46,44,3,9,1,32,80,37,43,96,10,29,59,89,7,49,79,44,76,75,98,2,36,0,22,51,72,39,33,94,44,38,38,72,57,21,33,80,0,60,100,3,18,42,87,9,88,26,35,9,65,53,75,87,73,0,82,6,94,44,69,80,55,93,19,85,39,0,71,14,43,37,47,21,15,88,55,18,34,50,0,79,47,29,93,11,29,20,33,61,72,59,77,37,0,61,3,17,9,65,93,65,54,0,81,9,29,60,89,74,6,47,51,40,13,62,35,25,12,92,11,53,71,100,0,94,85,0,28,36
65,84,82,33,2,53,70,8,81,80,44,49,19,56,52,58,97,63,8,92,4,65,75,90,46,89,24,6,3,4,14,62,76,14,47,12,40,67,19,68,10,6,24,46,30,77,71,52,5,69,76,20,69,60,94,24,55,56,35,70,16,97,64,86,77,24,39,3,70,94,61,59,94,5,38,34,1,38,19,2,10,78,36,71,82,26,1,75,31,40,14,86,44,67,31,23,45,92,90,41,77,88,27,3,84,78,93,71,24,31,29,37,83,81,97,71,24,67,99,69,92,54,90,27,68,15,10,64,33,100,16,86,62,46,44,6,43,90,43,19,55,90,54,82,29,3,0,19,76,6,54,71,56,22,4,11,96,56,54,54,70,26,56,27,22,13,27,56,6,42,87,28,88,47,90,80,42,75,57,24,45,64,52,81,66,25,0,47,7,83,50,6,81,22,18,48,60,56,98,98,2,51,73,37,64,6,37,43,96,20,70,71,39,93,72,76,49,5,74,85,90,83,31,41,59,59,37,62,51,64,37,16,17,44,79,6,4,13,65,37,20,13,61,36,73,62,45,12,97,29,47,74,99,74,75,69,5,41,36,46,33,95,66,47,21,5,83,35,90,10,58,69,68,80,13,60,57,73,39,54,15,10,52,24,62,78,54,40,0,57,69,69,17,6,24,47,38,11,74,13,14,71,61,77,84,56,71,10,21,27,21,28,77,16,34,37,30,91,18,68,100,6,1,1,47,13,97,97,41,95,89,4,95,18,98,82,51,35,60,74,33,27,54,91,65,22,29,5,1,29,56,13,83,71,87,78,11,38,42,59,37,82,5,80,100,88,83,1,34,39,16,99,40,30,98,97,35,17,52,72,41,5,84,23,75,40,99,1,94,11,48,59,46,54,58,45,52,41,97,96,84,54,35,52,22,14,67,92,96,28,100,5,41,39,68,94,48,99,21,36,90,78,80,4,76,21,57,87,80,88,56,0,54,60,13,14,35,19,68,22,34,38,71,53,58,4,76,9,38,62,5,66,20,53,10,45,27,49,4,78,0,30,84,63,49,55,92,94,39,80,60,79,66,48,79,77,90,34,31,81,14,46,61,75,22,93,45,31,35,67,41,26,67,24,13,35,85,12,63,73
37,86,96,78,54,3,86,96,65,0,37,44,17,4,1,83,78,23,23,3,80,17,12,67,32,18,39,78,92,71,89,51,96,88,60,66,69,40,30,3,75,17,88,47,34,24,57,25,63,28,85,39,25,16,29,61,3,96,19,29,40,67,26,17,50,48,2,99,96,89,61,88,41,57,22,55,14,68,6,60,51,92,89,68,38,0,61,81,15,57,94,0,1,97,84,1,21,63,60,11,69,41,23,14,35,15,52,48,2,25,32,63,1,83,75,41,31,34,91,27,73,52,76,56,65,18,73,67,52,12,74,83,15,37,96,56,0,57,63,97,48,32,75,37,25,93,75,85,60,59,91,69,7,40,39,71,82,90,99,59,58,34,76,45,42,87,29,45,64,19,37,84,72,86,96,33,51,86,94,60,41,16,40,20,97,30,49,42,61,13,11,40,81,81,97,6,54,55,2,16,7,81,28,53,42,28,4,26,32,50,10,14,25,18,62,45,57,53,41,39,39,31,72,11,57,72,99,30,26,50,43,54,50,26,86,49,82,11,17,45,54,41,52,95,20,89,20,98,20,57,56,63,37,29,59,29,65,25,50,27,25,93,63,10,29,99,97,26,92,42,90,78,36,73,13,4,5,7,60,12,19,31,67,55,58,24,98,1,57,0,49,41,88,73,93,0,26,91,9,1,88,10,81,15,37,31,9,20,47,13,95,60,45,35,75,75,28,100,75,57,33,95,71,4,60,69,24,0,95,77,37,0,30,74,91,29,84,24,23,17,76,100,77,9,30,86,91,41,27,75,17,12,60,7,99,44,56,6,98,70,89,66,26,55,18,76,65,17,54,83,12,30,74,74,70,32,33,66,43,1,99,43,38,14,21,77,57,68,1,74,49,72,83,88,48,43,84,8,52,41,49,17,24,29,26,15,61,49,97,16,95,10,6,44,41,3,73,37,41,1,95,88,49,45,90,0,70,28,24,63,68,58,4,81,20,10,45,100,70,83,59,44,23,67,34,17,54,93,91,96,85,40,77,97,12,47,36,40,85,5,15,4,24,39,3,83,18,26,69,15,92,55,29,46,87,80,58,1,68,21,77,34,86,99,43,84,28,23,76,72,85,2,73,78,97,42,70,0,93,37
0,24,11,0,0,98,31,78,38,0,13,37,0,10,21,25,88,84,74,95,0,65,22,41,88,86,66,15,91,31,98,50,65,0,9,12,0,7,73,62,85,52,74,0,0,46,6,57,58,26,1,75,73,55,53,0,57,62,46,77,0,33,18,75,88,15,0,42,72,0,75,54,86,38,5,46,63,13,98,74,70,94,0,82,20,98,41,0,58,76,83,0,31,0,4,36,4,0,0,63,64,0,80,0,79,6,71,76,56,25,20,60,38,82,80,83,73,80,0,44,95,1,58,84,87,52,0,94,81,66,18,42,4,47,0,71,27,88,33,45,58,75,88,0,61,5,84,58,0,34,60,90,3,3,50,0,22,16,73,41,73,70,93,13,41,61,0,39,68,81,0,61,54,0,44,29,0,0,0,51,35,78,7,77,11,61,44,38,0,28,27,81,90,92,29,41,36,73,76,12,50,66,0,36,45,72,43,0,86,0,52,62,26,0,2,63,76,0,45,41,45,58,57,87,68,27,15,50,41,14,28,70,47,77,0,21,41,21,91,15,0,62,55,44,50,97,0,2,90,34,0,43,98,55,17,22,41,58,98,27,0,82,30,0,22,24,38,5,9,0,81,0,56,0,0,68,64,19,89,15,47,20,15,42,74,29,45,20,69,49,0,0,0,9,0,0,10,61,40,57,47,28,47,61,58,31,59,88,78,45,82,15,95,14,87,92,69,44,0,52,34,0,39,95,57,0,48,52,40,49,31,0,91,0,62,93,0,84,12,91,96,61,13,80,40,85,79,43,13,78,46,0,7,97,50,63,84,0,1,88,77,81,69,32,13,96,0,27,43,84,1,68,27,6,59,56,72,98,7,84,91,0,88,38,75,49,58,0,22,85,21,88,14,0,50,28,13,1,55,67,56,79,95,4,56,55,56,32,0,52,54,53,28,93,24,99,85,75,50,80,70,4,36,64,59,0,70,7,89,39,91,32,55,21,15,23,8,44,58,23,3,73,18,60,22,18,9,29,47,47,0,33,35,85,83,56,24,7,49,82,39,100,84,51,0,41,8,93,86,0,48,75,92,0,63,11,97,86,68,62,17,48,77,0,80,30,36,60,45,45,21,55,6,0,0,69,96,0,57,48
48,57,99,20,78,33,0,95,58,66,23,26,28,74,72,56,0,64,28,30,92,42,68,48,87,3,0,26,0,18,58,85,46,55,30,0,25,22,87,64,6,0,87,7,53,0,25,0,61,12,0,63,72,4,0,10,27,9,30,16,55,13,0,0,46,96,0,0,0,63,23,0,63,6,69,30,83,100,88,19,0,0,43,0,59,1,88,28,0,58,75,42,32,22,47,2,0,0,4,83,0,96,11,39,0,0,11,0,71,17,60,17,0,0,0,88,45,87,99,48,1,0,0,9,30,0,0,0,83,0,61,66,92,0,91,66,0,8,0,8,82,20,0,9,51,0,0,31,50,0,40,95,16,0,20,100,67,28,98,0,0,72,0,0,78,7,72,9,0,7,61,0,0,41,13,39,8,31,6,0,29,39,99,0,0,50,44,73,4,0,11,41,16,77,35,78,31,0,53,22,27,0,54,0,99,91,12,98,26,76,55,0,60,83,34,62,0,84,0,0,0,0,38,66,24,94,23,0,85,81,53,78,53,0,26,5,87,0,10,23,60,0,0,83,73,53,84,5,67,90,60,89,0,89,0,12,34,54,55,0,57,93,64,24,0,0,87,33,0,30,0,46,22,21,32,96,0,34,0,33,22,92,92,0,30,33,0,0,69,41,0,0,64,9,24,8,0,0,66,0,0,5,70,32,4,61,2,73,59,60,0,100,70,93,37,98,37,30,29,13,97,21,46,80,53,19,49,55,0,56,99,20,43,29,78,0,7,47,0,25,1,10,0,71,0,85,0,2,0,99,0,25,39,95,95,93,9,53,0,97,0,34,0,52,0,75,58,44,91,100,63,74,0,38,40,0,53,17,66,41,38,82,0,38,0,76,0,16,0,26,91,95,0,9,57,90,90,0,0,0,62,0,6,46,54,96,0,64,75,7,27,22,13,0,0,84,2,96,29,0,67,40,38,1,52,24,0,0,33,0,66,0,0,30,0,34,97,27,0,73,66,0,65,58,84,29,0,10,14,100,12,13,17,38,0,0,0,71,69,71,10,0,61,31,0,0,21,0,0,61,63,86,91,69,40,0,61,0,0,30,15,0,44,0,0,66,0,82,0,27,0,28,70,9,82,69,83,81,7,43
